codigo,detalle_url,entidad,objeto,estado,ubicacion,presupuesto,fecha_publicacion,semestre,cum_id,principio_activo,forma_farmaceutica,concentracion,presentacion,cantidad,precio_referencial,subtotal,proveedor_adjudicado,valor_adjudicado,fecha_adjudicacion
SICM-422-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=xGSt-gB38Wbqv_v8IK3Iq3MWUE1FGXq7Szf4De5Ed6k,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: CARBOHIDRATOS DEXTROSA EN AGUA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 50 % - PRESENTACIÓN COMERCIAL: FUNDA/BOLSA FLEXIBLE Y AUTOCOLAPSABLE X 500 ML CON SOBREFUNDA SELLADA HERMÉTICAMENTE,Desierto,PICHINCHA / QUITO,$1.11085,2022-06-20 08:00:00,First 2022,B05BA03LPR231F4,Carbohidratos (Dextrosa en agua),Líquido parenteral,50 %,Funda/bolsa flexible y autocolapsable x 500 mL con sobrefunda sellada herméticamente.,132322,USD 1.110846,"USD 146,989.364412",,,
SICM-423-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=hgG-2urKM1paR5EjxTr0jj6dvcJl-KodTsJUyXMqTw4,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: CARBOHIDRATOS DEXTROSA EN AGUA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 50 % - PRESENTACIÓN COMERCIAL: FUNDA/BOLSA FLEXIBLE Y AUTOCOLAPSABLE X 1000 ML CON SOBREFUNDA SELLADA HERMÉTICAMENTE,Desierto,PICHINCHA / QUITO,$1.61578,2022-06-20 08:00:00,First 2022,B05BA03LPR231F5,Carbohidratos (Dextrosa en agua),Líquido parenteral,50 %,Funda/bolsa flexible y autocolapsable x 1000 mL con sobrefunda sellada herméticamente.,3840,USD 1.615775,"USD 6,204.576000",,,
SICM-430-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=Jhx3llYS6FoScGirhaeuh2EoeT5Xjabx-rBfjDAiUJA,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: LEVETIRACETAM - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 100 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES X 5 ML,Adjudicado otros oferentes,PICHINCHA / QUITO,$7.50000,2022-06-20 08:00:00,First 2022,N03AX14LPR088V5,Levetiracetam,Líquido parenteral,100 mg/mL,Caja x vial(es) x 5 mL,17610,USD 7.500000,"USD 132,075.000000",GLAXOSMITHKLINE ECUADOR S A,USD 5.002500,2022-10-20 11:10:36
SICM-431-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=_MgvdUIttWdC6jPnkOtWbRwjX0szLxPcNr_nmHxN_XQ,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: LEVOTIROXINA SÓDICA - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 88 MCG / 0,088 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA",Desierto,PICHINCHA / QUITO,$0.07000,2022-06-20 08:00:00,First 2022,H03AA01SOR021X0,Levotiroxina sódica,Sólido oral,"88 mcg (0,088 mg)",Caja x blíster/ristra,664146,USD 0.070000,"USD 46,490.220000",,,
SICM-432-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=lZqmJ3SKr900nPPYiYNw3RKP4duD5mUbo7k3MFI_qp4,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: LEVOTIROXINA SÓDICA - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 112 MCG / 0,112 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA",Adjudicado oferente ganador,PICHINCHA / QUITO,$0.08000,2022-06-20 08:00:00,First 2022,H03AA01SOR027X0,Levotiroxina sódica,Sólido oral,"112 mcg (0,112 mg)",Caja x blíster/ristra,500509,USD 0.080000,"USD 40,040.720000",MERCK C.A.,USD 0.070000,2022-09-05 13:35:42
SICM-433-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=ZTwuhj5lV8gjKRK75ieH_dGXhPgUg1DzFfrfM-x0xtM,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: LIDOCAÍNA CON EPINEFRINA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 2 % + 1:200.000 - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES X 20 ML,Desierto,PICHINCHA / QUITO,$1.50000,2022-06-20 08:00:00,First 2022,N01BB52LPR125V8,Lidocaína con epinefrina,Líquido parenteral,2 % + 1:200 000,Caja x vial(es) x 20 mL,55559,USD 1.500000,"USD 83,338.500000",,,
SICM-434-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=3vmi4GQHOTySroy0ee-_n12rTdyHPkgEQBzJPYEG3C8,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: LIDOCAÍNA CON EPINEFRINA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 2 % + 1:200.000 - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES X 50 ML,Desierto,PICHINCHA / QUITO,$3.12000,2022-06-20 08:00:00,First 2022,N01BB52LPR125W1,Lidocaína con epinefrina,Líquido parenteral,2 % + 1:200 000,Caja x vial(es) x 50 mL,611177,USD 3.120000,"USD 1,906,872.240000",,,
SICM-435-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=PjV6ns89b0j9Cu815sUiKhNAfoxuWVXRVzRVU8yB6uE,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: LIDOCAÍNA - FORMA FARMACÉUTICA: SEMISÓLIDO CUTÁNEO - CONCENTRACIÓN: 2 % - PRESENTACIÓN COMERCIAL: CAJA X TUBO X 15 G MÍNIMO,Desierto,PICHINCHA / QUITO,$2.70000,2022-06-20 08:00:00,First 2022,D04AB01SSC123X0,Lidocaína,Semisólido cutáneo,2 %,Caja x tubo x 15 g (mínimo),89346,USD 2.700000,"USD 241,234.200000",,,
SICM-436-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=WWJPL4JUi6Hug2ey77gmOwnPAyT7A_OUc1WlAQ8U_-I,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: LIDOCAÍNA - FORMA FARMACÉUTICA: SEMISÓLIDO CUTÁNEO - CONCENTRACIÓN: 5 % - PRESENTACIÓN COMERCIAL: CAJA X TUBO X 10 G MÍNIMO,Desierto,PICHINCHA / QUITO,$1.82000,2022-06-20 08:00:00,First 2022,D04AB01SSC220X0,Lidocaína,Semisólido cutáneo,5 %,Caja x tubo x 10 g (mínimo),17676,USD 1.820000,"USD 32,170.320000",,,
SICM-437-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=mphoXlky47pipUsZpkAocbKLdFQ5oQQ66WtLrhAsV5I,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: MERCAPTOPURINA - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 50 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA/FRASCO DOSIS PERSONAL, NO ENVASE HOSPITALARIO",Adjudicado oferente ganador,PICHINCHA / QUITO,$0.50000,2022-06-20 08:00:00,First 2022,L01BB02SOR235X0,Mercaptopurina,Sólido oral,50 mg,"Caja x blíster/ristra/frasco dosis personal, no envase hospitalario.",245223,USD 0.500000,"USD 122,611.500000",CEDIMED CIA. LTDA.,USD 0.240000,2022-10-11 13:31:03
SICM-438-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=RyRA1cndhppbMg-5QopRjpz_NAZ0T89jFHKYxXd1frM,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: MITOXANTRONA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 2 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLA-S X 10 ML,Desierto,PICHINCHA / QUITO,$51.02734,2022-06-20 08:00:00,First 2022,L01DB07LPR130A9,Mitoxantrona,Líquido parenteral,2 mg/mL,Caja x ampolla(s) x 10 mL,58782,USD 51.027337,"USD 2,999,488.923534",,,
SICM-394-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=QBN07SDQoYDLsQFGBs4bOeWZ2sdNNmU0Kx7609toQSU,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: OLOPATADINA - FORMA FARMACÉUTICA: LÍQUIDO OFTÁLMICO - CONCENTRACIÓN: 0,1 % -1 MG/ML- PRESENTACIÓN COMERCIAL: CAJA X FRASCO GOTERO X 5 ML -MÍNIMO-",Desierto,PICHINCHA / QUITO,$4.00000,2022-05-27 08:00:00,First 2022,S01GX09LOF342X0,Olopatadina,Líquido oftálmico,"0,1 % (1 mg/mL)",Caja x frasco gotero x 5 mL (mínimo),22716,USD 4.000000,"USD 90,864.000000",,,
SICM-395-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=5jA4rTA71S7IlEUGsERH0QtOzWVMiYHFYC1-eXBsGSw,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: PRODUCTOS CON ZINC - FORMA FARMACÉUTICA: SEMISÓLIDO CUTÁNEO - CONCENTRACIÓN: NO DEFINIDO - PRESENTACIÓN COMERCIAL: CAJA X TUBO X 30 G -MÍNIMO-,Adjudicado oferente ganador,PICHINCHA / QUITO,$1.10000,2022-05-27 08:00:00,First 2022,D02AB01SSC000X0,Productos con zinc,Semisólido cutáneo,No definido,Caja x tubo x 30 g (mínimo),553632,USD 1.100000,"USD 608,995.200000",FARMABION DEL ECUADOR C.A.,USD 0.614000,2022-09-05 13:37:05
SICM-396-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=f3C0rTChOEKAZp8Amu3-UwALgryT6xn1Vvwe3lhNuLw,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: PROPRANOLOL - FORMA FARMACÉUTICA:SÓLIDO ORAL - CONCENTRACIÓN: 80 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Desierto,PICHINCHA / QUITO,$0.03500,2022-05-27 08:00:00,First 2022,C07AA05SOR281X0,Propranolol,Sólido oral,80 mg,Caja x blíster/ristra,376626,USD 0.035000,"USD 13,181.910000",,,
SICM-397-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=lDGLQElaCJspy8T6AzC1_GAjBCcxyr0Teh2J_L_4J64,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: PROTAMINA  - FORMA FARMACÉUTICA:LÍQUIDO PARENTERAL  - CONCENTRACIÓN:10 MG/ML -1 000 UI/ML- -1 000 UH/ML - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLA-S- X 5 ML,Desierto,PICHINCHA / QUITO,$12.11832,2022-05-27 08:00:00,First 2022,V03AB14LPR078A8,Protamina,Líquido parenteral,10 mg/mL (1 000 UI/mL) (1 000 UH/mL),Caja x ampolla(s) x 5 mL,6924,USD 12.118315,"USD 83,907.213060",,,
SICM-398-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=Yv2kZH0zr88DDZe_jDAfi93h9nD06sUTzX9kduV8y9Q,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: RETINOL -VITAMINA A- FORMA FARMACÉUTICA: SÓLIDO ORAL -CÁPSULA BLANDA- CONCENTRACIÓN: 50 000 UI - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Desierto,PICHINCHA / QUITO,$0.03919,2022-05-27 08:00:00,First 2022,A11CA01SOB229X0,Retinol (Vitamina A),Sólido oral (cápsula blanda),50 000 UI,Caja x blíster/ristra,4348343,USD 0.039190,"USD 170,411.562170",,,
SICM-399-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=8hELZ3zZ2zuPgDLzVmUuW67l7HLC5YEPxgUYyeBSqeg,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: RIVAROXABÁN - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 15 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Adjudicado oferente ganador,PICHINCHA / QUITO,$0.88000,2022-05-27 08:00:00,First 2022,B01AF01SOR107X0,Rivaroxabán,Sólido oral,15 mg,Caja x blíster/ristra,490093,USD 0.880000,"USD 431,281.840000",FARMABION DEL ECUADOR C.A.,USD 0.180000,2022-09-21 12:50:38
SICM-400-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=IwYnx6MpIj6q7Y3Z6oBCKz8t-ilCSfIu9L9xrD_f3AM,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: ROCURONIO, BROMURO - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 10 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLA-S- X 5 ML",Desierto,PICHINCHA / QUITO,$1.90357,2022-05-27 08:00:00,First 2022,M03AC09LPR077A8,"Rocuronio, Bromuro",Líquido parenteral,10 mg/mL,Caja x ampolla(s) x 5 mL,2935384,USD 1.903566,"USD 5,587,697.179344",,,
SICM-401-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=6jRpv0BXs9fa2fqfSXpsVSpMtwgkNWS2fCtuWheBdLw,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: SEVOFLURANO - FORMA FARMACÉUTICA: LÍQUIDO PARA INHALACIÓN - CONCENTRACIÓN: 1 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X FRASCO X 250 ML,Adjudicado otros oferentes,PICHINCHA / QUITO,$54.00000,2022-05-27 08:00:00,First 2022,N01AB08LIH056D5,Sevoflurano,Líquido para inhalación,1 mg/mL,Caja x frasco x 250 mL,146530,USD 54.000000,"USD 7,912,620.000000",LABORATORIOS LACFARMA S.A.,USD 41.970000,2022-12-14 13:03:01
SICM-402-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=19Isga4mWuaBMcRDhta0q7YsKwDXr4ZBTnMPXyuTVAo,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: SULFATO DE MAGNESIO - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 20 % - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLA-S- X 10 ML,Desierto,PICHINCHA / QUITO,$0.23000,2022-05-27 08:00:00,First 2022,B05XA05LPR139A9,Sulfato de magnesio,Líquido parenteral,20 %,Caja x ampolla(s) x 10 mL,1369361,USD 0.230000,"USD 314,953.030000",,,
SICM-403-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=g1yV13FhbbAhFftJOSFNma8Ch_kFO51CrfDtJU4rFQE,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: TIOPENTAL SÓDICO - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 1 000 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL -ES-,Desierto,PICHINCHA / QUITO,$3.50000,2022-05-27 08:00:00,First 2022,N01AF03SPR061X0,Tiopental sódico,Sólido parenteral,1 000 mg,Caja x vial (es),12155,USD 3.500000,"USD 42,542.500000",,,
SICM-404-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=_O9jYxiPNpbgEDv4jgozSopZftBDpxuhDZlUZQRix60,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: TIROFIBÁN - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 0,25 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES- X 50 ML",Adjudicado oferente ganador,PICHINCHA / QUITO,$132.25228,2022-05-27 08:00:00,First 2022,B01AC17LPR036W1,Tirofibán,Líquido parenteral,"0,25 mg/mL",Caja x vial(es) x 50 mL,1098,USD 132.252278,"USD 145,213.001244",NEOETHICALS CIA. LTDA.,USD 60.000000,2022-09-05 16:15:52
SICM-405-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=XheOE5Ixfbq_G0wO-TcSsJKy0kS1wSzu1XHBJHqucsU,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: TOBRAMICINA - FORMA FARMACÉUTICA: SEMISÓLIDO OFTÁLMICO - CONCENTRACIÓN: 0,3 % - PRESENTACIÓN COMERCIAL: CAJA X TUBO X 5 G",Adjudicado oferente ganador,PICHINCHA / QUITO,$1.36771,2022-05-27 08:00:00,First 2022,S01AA12SSO037T2,Tobramicina,Semisólido oftálmico,"0,3 %",Caja x tubo x 5 g,123850,USD 1.367710,"USD 169,390.883500",PHARMABRAND S.A.,USD 1.259000,2022-09-05 16:20:53
SICM-406-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=QZb9kJgNLTX0nP1du-whwjb-Kdb_tf8uX8bHL-bmugM,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: TRAMADOL - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 50 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLA-S- X 1 ML,Desierto,PICHINCHA / QUITO,$0.14990,2022-05-27 08:00:00,First 2022,N02AX02LPR239A3,Tramadol,Líquido parenteral,50 mg/mL,Caja x ampolla(s) x 1 mL,1598437,USD 0.149900,"USD 239,605.706300",,,
SICM-407-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=YkiBn-hpEdTW3lccHzzOEA1MikFT4DcnmfT77m0m7xE,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: TRAMADOL - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 50 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLA-S- X 2 ML,Adjudicado oferente ganador,PICHINCHA / QUITO,$0.16000,2022-05-27 08:00:00,First 2022,N02AX02LPR239A4,Tramadol,Líquido parenteral,50 mg/mL,Caja x ampolla(s) x 2 mL,5150444,USD 0.160000,"USD 824,071.040000",PHARMABRAND S.A.,USD 0.112000,2022-09-05 10:55:57
SICM-408-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=E72aA3sDBOlp9rs0Ah81o-OgIv6BhjC2SCiSK3ZMThs,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: ACETILCISTEÍNA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 100 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLA-S- X 3 ML,Adjudicado otros oferentes,PICHINCHA / QUITO,$0.55542,2022-05-27 08:00:00,First 2022,V03AB23LPR088A6,Acetilcisteína,Líquido parenteral,100 mg/mL,Caja x ampolla(s) x 3 mL,2699531,USD 0.555423,"USD 1,499,381.606613",NUÑEZ PEREZ RICHARD MARCELO,USD 0.540000,2023-01-04 17:26:39
SICM-379-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=7SdZSsQRyCQnXhNShjP5aqgFPB9w0mbwepBuq-jXAFs,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: LABETALOL - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 5 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES- X 20 ML,Verificación de documentación habilitante oferente ganador,PICHINCHA / QUITO,$45.43358,2022-05-27 08:00:00,First 2022,C07AG01LPR225V8,Labetalol,Líquido parenteral,5 mg/mL,Caja x vial(es) x 20 mL,26437,USD 45.433583,"USD 1,201,127.633771",,,
SICM-380-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=OAMnze9pMuvsLucDw-9Gj84h65-LxrChcIGKXKyDI_Y,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: LEVONORGESTREL  - FORMA FARMACÉUTICA: SÓLIDO ORAL  - CONCENTRACIÓN: 0,75 MG  - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA",Desierto,PICHINCHA / QUITO,$0.36369,2022-05-27 08:00:00,First 2022,G03AD01SOR049X0,Levonorgestrel,Sólido oral,"0,75 mg",Caja x blíster/ristra,195360,USD 0.363694,"USD 71,051.259840",,,
SICM-381-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=lyFcBzI0rOdvmx5Kc783ISQrMnTB_zD7RBbRkWLzBJc,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: LEVONORGESTREL  - FORMA FARMACÉUTICA: SÓLIDO ORAL  - CONCENTRACIÓN:1,5 MG  - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA",Adjudicado oferente ganador,PICHINCHA / QUITO,$0.40000,2022-05-27 08:00:00,First 2022,G03AD01SOR060X0,Levonorgestrel,Sólido oral,"1,5 mg",Caja x blíster/ristra,377347,USD 0.400000,"USD 150,938.800000",LABORATORIOS LACFARMA S.A.,USD 0.217000,2022-09-05 14:28:42
SICM-382-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=RsPaJYvW_b3mlIr5plsSohvYyLgTXFrrXDfZQSkOJi0,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: LEVONORGESTREL - FORMA FARMACÉUTICA: SISTEMA DE LIBERACIÓN INTRAUTERINO - CONCENTRACIÓN: 52 MG - PRESENTACIÓN COMERCIAL: CAJA X SISTEMA INTRAUTERINO,Desierto,PICHINCHA / QUITO,$60.00000,2022-05-27 08:00:00,First 2022,G03AC03SLI250X0,Levonorgestrel,Sistema de liberación intrauterino,52 mg,Caja x sistema intrauterino,4251,USD 60.000000,"USD 255,060.000000",,,
SICM-383-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=A6PfXwy9AwSLzVaiXbqEEsL1_jHPlsm70Cc7QS5Wh4s,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: LEVONORGESTREL - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 0,030 MG - PRESENTACIÓN COMERCIAL: CAJA X BLISTER/RISTRA -CICLO-",Adjudicado oferente ganador,PICHINCHA / QUITO,$0.07990,2022-05-27 08:00:00,First 2022,G03AC03SOR017X0,Levonorgestrel,Sólido oral,"0,030 mg",Caja x blister/ristra (ciclo),409586,USD 0.079900,"USD 32,725.921400",BIOTECNOLOGIA Y MEDICINA BIOAMIGA CIA. LTDA.,USD 0.065500,2022-09-05 14:32:32
SICM-384-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=Eqcef0vwugAlvSJZqSdnBu9C6YuAGMwBvgSjsExGx4Y,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: LEVONORGESTREL + ETINILESTRADIOL - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 150 MCG + 30 MCG - PRESENTACIÓN COMERCIAL: CAJA X BLISTER/RISTRA -CICLO-,Adjudicado oferente ganador,PICHINCHA / QUITO,$0.07000,2022-05-27 08:00:00,First 2022,G03AA07SOR111X0,Levonorgestrel + Etinilestradiol,Sólido oral,150 mcg + 30 mcg,Caja x blister/ristra (ciclo),2389705,USD 0.070000,"USD 167,279.350000",BIOTECNOLOGIA Y MEDICINA BIOAMIGA CIA. LTDA.,USD 0.045500,2022-09-05 14:36:25
SICM-385-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=1D14zuUEqoBsV3GzW4VJ4su39ejBOuAllhkztW-J778,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: MANITOL - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN:20 % - PRESENTACIÓN COMERCIAL: FUNDA/BOLSA/FLEXIBLE AUTOCOLAPSABLE X 500 ML,Desierto,PICHINCHA / QUITO,$2.49000,2022-05-27 08:00:00,First 2022,B05BC01LPR139D1,Manitol,Líquido parenteral,20 %,Funda/bolsa/flexible autocolapsable x 500 mL,385315,USD 2.490000,"USD 959,434.350000",,,
SICM-386-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=U4p8cHjUUveIYD2HO35k4LUxj-U9Gppj6zWHcL5Vfn4,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: MESNA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 100 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLA-S- X 4 ML,Desierto,PICHINCHA / QUITO,$2.28228,2022-05-27 08:00:00,First 2022,V03AF01LPR088A7,Mesna,Líquido parenteral,100 mg/mL,Caja x ampolla(s) x 4 mL,58349,USD 2.282283,"USD 133,168.930767",,,
